postal_code,city,department,insee_code,city_norm
50330,ANGOVILLE EN SAIRE,MANCHE,50011,angoville en saire
50430,ANGOVILLE SUR AY,MANCHE,50012,angoville sur ay
50760,ANNEVILLE EN SAIRE,MANCHE,50013,anneville en saire
50560,ANNEVILLE SUR MER,MANCHE,50014,anneville sur mer
50660,ANNOVILLE,MANCHE,50015,annoville
50500,APPEVILLE,MANCHE,50016,appeville
50170,ARDEVON,MANCHE,50017,ardevon
50240,ARGOUGES,MANCHE,50018,argouges
50170,AUCEY LA PLAINE,MANCHE,50019,aucey la plaine
50440,AUDERVILLE,MANCHE,50020,auderville
50480,AUDOUVILLE LA HUBERT,MANCHE,50021,audouville la hubert
50630,AUMEVILLE LESTRE,MANCHE,50022,aumeville lestre
50500,AUVERS,MANCHE,50023,auvers
50500,AUXAIS,MANCHE,50024,auxais
50300,AVRANCHES,MANCHE,50025,avranches
50310,AZEVILLE,MANCHE,50026,azeville
50530,BACILLY,MANCHE,50027,bacilly
50450,LA BALEINE,MANCHE,50028,la baleine
50720,BARENTON,MANCHE,50029,barenton
50760,BARFLEUR,MANCHE,50030,barfleur
50270,BARNEVILLE CARTERET,MANCHE,50031,barneville carteret
50810,LA BARRE DE SEMILLY,MANCHE,50032,la barre de semilly
50270,BEAUBIGNY,MANCHE,50033,beaubigny
50000,BAUDRE,MANCHE,50034,baudre
50250,BAUDREVILLE,MANCHE,50035,baudreville
50500,BAUPTE,MANCHE,50036,baupte
50520,LA BAZOGE,MANCHE,50037,la bazoge
50320,BEAUCHAMPS,MANCHE,50038,beauchamps
50420,BEAUCOUDRAY,MANCHE,50039,beaucoudray
50150,BEAUFICEL,MANCHE,50040,beauficel
50440,BEAUMONT HAGUE,MANCHE,50041,beaumont hague
50170,BEAUVOIR,MANCHE,50042,beauvoir
50520,BELLEFONTAINE,MANCHE,50043,bellefontaine
50210,BELVAL,MANCHE,50044,belval
50340,BENOITVILLE,MANCHE,50045,benoitville
50810,BERIGNY,MANCHE,50046,berigny
50320,LA BESLIERE,MANCHE,50047,la besliere
50800,BESLON,MANCHE,50048,beslon
50390,BESNEVILLE,MANCHE,50049,besneville
50420,BEUVRIGNY,MANCHE,50050,beuvrigny
50480,BEUZEVILLE AU PLAIN,MANCHE,50051,beuzeville au plain
50360,BEUZEVILLE LA BASTILLE,MANCHE,50052,beuzeville la bastille
50540,LES BIARDS,MANCHE,50053,les biards
50160,BIEVILLE,MANCHE,50054,bieville
50390,BINIVILLE,MANCHE,50055,biniville
50140,BION,MANCHE,50056,bion
50440,BIVILLE,MANCHE,50057,biville
50560,BLAINVILLE SUR MER,MANCHE,50058,blainville sur mer
50480,BLOSVILLE,MANCHE,50059,blosville
50800,LA BLOUTIERE,MANCHE,50060,la bloutiere
50200,BOISROGER,MANCHE,50061,boisroger
50800,BOISYVON,MANCHE,50062,boisyvon
50250,BOLLEVILLE,MANCHE,50063,bolleville
50360,LA BONNEVILLE,MANCHE,50064,la bonneville
50170,BOUCEY,MANCHE,50065,boucey
50610,JULLOUVILLE,MANCHE,50066,jullouville
50220,LA BOULOUZE,MANCHE,50067,la boulouze
50800,BOURGUENOLLES,MANCHE,50069,bourguenolles
50480,BOUTTEVILLE,MANCHE,50070,boutteville
50870,BRAFFAIS,MANCHE,50071,braffais
50200,BRAINVILLE,MANCHE,50072,brainville
50440,BRANVILLE HAGUE,MANCHE,50073,branville hague
50370,BRECEY,MANCHE,50074,brecey
50160,BRECTOUVILLE,MANCHE,50075,brectouville
50290,BREHAL,MANCHE,50076,brehal
50110,BRETTEVILLE EN SAIRE,MANCHE,50077,bretteville en saire
50430,BRETTEVILLE SUR AY,MANCHE,50078,bretteville sur ay
50260,BREUVILLE,MANCHE,50079,breuville
50500,BREVANDS,MANCHE,50080,brevands
50290,BREVILLE SUR MER,MANCHE,50081,breville sur mer
50260,BRICQUEBEC,MANCHE,50082,bricquebec
50340,BRICQUEBOSQ,MANCHE,50083,bricquebosq
50200,BRICQUEVILLE LA BLOUETTE,MANCHE,50084,bricqueville la blouette
50290,BRICQUEVILLE SUR MER,MANCHE,50085,bricqueville sur mer
50330,BRILLEVAST,MANCHE,50086,brillevast
50700,BRIX,MANCHE,50087,brix
50150,BROUAINS,MANCHE,50088,brouains
50480,BRUCHEVILLE,MANCHE,50089,brucheville
50640,BUAIS,MANCHE,50090,buais
50200,CAMBERNON,MANCHE,50092,cambernon
50570,CAMETOURS,MANCHE,50093,cametours
50210,CAMPROND,MANCHE,50094,camprond
50750,CANISY,MANCHE,50095,canisy
50330,CANTELOUP,MANCHE,50096,canteloup
50580,CANVILLE LA ROCQUE,MANCHE,50097,canville la rocque
50570,CARANTILLY,MANCHE,50098,carantilly
50500,CARENTAN,MANCHE,50099,carentan
50240,CARNET,MANCHE,50100,carnet
50330,CARNEVILLE,MANCHE,50101,carneville
50740,CAROLLES,MANCHE,50102,carolles
50480,CARQUEBUT,MANCHE,50103,carquebut
50390,CATTEVILLE,MANCHE,50105,catteville
50620,CAVIGNY,MANCHE,50106,cavigny
50500,CATZ,MANCHE,50107,catz
50220,CEAUX,MANCHE,50108,ceaux
50510,CERENCES,MANCHE,50109,cerences
50680,CERISY LA FORET,MANCHE,50110,cerisy la foret
50210,CERISY LA SALLE,MANCHE,50111,cerisy la salle
50370,LA CHAISE BEAUDOIN,MANCHE,50112,la chaise beaudoin
50540,CHALANDREY,MANCHE,50113,chalandrey
50320,LES CHAMBRES,MANCHE,50114,les chambres
50320,CHAMPCERVON,MANCHE,50115,champcervon
50530,CHAMPCEY,MANCHE,50116,champcey
50530,CHAMPEAUX,MANCHE,50117,champeaux
50800,CHAMPREPUS,MANCHE,50118,champrepus
50620,LES CHAMPS DE LOSQUE,MANCHE,50119,les champs de losque
50510,CHANTELOUP,MANCHE,50120,chanteloup
50800,LA CHAPELLE CECELIN,MANCHE,50121,la chapelle cecelin
50160,LA CHAPELLE DU FEST,MANCHE,50122,la chapelle du fest
50570,LA CHAPELLE EN JUGER,MANCHE,50123,la chapelle en juger
50370,LA CHAPELLE UREE,MANCHE,50124,la chapelle uree
50520,CHASSEGUEY,MANCHE,50125,chasseguey
50870,CHAVOY,MANCHE,50126,chavoy
50480,CHEF DU PONT,MANCHE,50127,chef du pont
50410,LE CHEFRESNE,MANCHE,50128,le chefresne
50100,CHERBOURG,MANCHE,50129,cherbourg
50800,CHERENCE LE HERON,MANCHE,50130,cherence le heron
50520,CHERENCE LE ROUSSEL,MANCHE,50131,cherence le roussel
50220,LES CHERIS,MANCHE,50132,les cheris
50600,CHEVREVILLE,MANCHE,50133,chevreville
50420,CHEVRY,MANCHE,50134,chevry
50330,CLITOURPS,MANCHE,50135,clitourps
50250,COIGNY,MANCHE,50136,coigny
50800,LA COLOMBE,MANCHE,50137,la colombe
50700,COLOMBY,MANCHE,50138,colomby
50890,CONDE SUR VIRE,MANCHE,50139,conde sur vire
50660,CONTRIERES,MANCHE,50140,contrieres
50170,CORMERAY,MANCHE,50141,cormeray
50330,COSQUEVILLE,MANCHE,50142,cosqueville
50290,COUDEVILLE SUR MER,MANCHE,50143,coudeville sur mer
50670,COULOUVRAY BOISBENATRE,MANCHE,50144,coulouvray boisbenatre
50200,COURCY,MANCHE,50145,courcy
50220,COURTILS,MANCHE,50146,courtils
50200,COUTANCES,MANCHE,50147,coutances
50680,COUVAINS,MANCHE,50148,couvains
50690,COUVILLE,MANCHE,50149,couville
50630,CRASVILLE,MANCHE,50150,crasville
50710,CREANCES,MANCHE,50151,creances
50370,LES CRESNAYS,MANCHE,50152,les cresnays
50250,CRETTEVILLE,MANCHE,50153,cretteville
50240,LA CROIX AVRANCHIN,MANCHE,50154,la croix avranchin
50220,CROLLON,MANCHE,50155,crollon
50360,CROSVILLE SUR DOUVE,MANCHE,50156,crosville sur douve
50170,CUREY,MANCHE,50157,curey
50670,CUVES,MANCHE,50158,cuves
50750,DANGY,MANCHE,50159,dangy
50580,DENNEVILLE,MANCHE,50160,denneville
50620,LE DEZERT,MANCHE,50161,le dezert
50110,DIGOSVILLE,MANCHE,50162,digosville
50440,DIGULLEVILLE,MANCHE,50163,digulleville
50420,DOMJEAN,MANCHE,50164,domjean
50350,DONVILLE LES BAINS,MANCHE,50165,donville les bains
50250,DOVILLE,MANCHE,50166,doville
50530,DRAGEY RONTHON,MANCHE,50167,dragey ronthon
50220,DUCEY,MANCHE,50168,ducey
50310,ECAUSSEVILLE,MANCHE,50169,ecausseville
50480,ECOQUENEAUVILLE,MANCHE,50170,ecoqueneauville
50440,ECULLEVILLE,MANCHE,50171,eculleville
50310,EMONDEVILLE,MANCHE,50172,emondeville
50120,EQUEURDREVILLE HAINNEVILL,MANCHE,50173,equeurdreville hainnevill
50320,EQUILLY,MANCHE,50174,equilly
50310,EROUDEVILLE,MANCHE,50175,eroudeville
50260,L ETANG BERTRAND,MANCHE,50176,l etang bertrand
50360,ETIENVILLE,MANCHE,50177,etienville
50840,FERMANVILLE,MANCHE,50178,fermanville
50640,FERRIERES,MANCHE,50179,ferrieres
50420,FERVACHES,MANCHE,50180,fervaches
50190,FEUGERES,MANCHE,50181,feugeres
50190,LA FEUILLIE,MANCHE,50182,la feuillie
50580,FIERVILLE LES MINES,MANCHE,50183,fierville les mines
50340,FLAMANVILLE,MANCHE,50184,flamanville
50800,FLEURY,MANCHE,50185,fleury
50700,FLOTTEMANVILLE,MANCHE,50186,flottemanville
50690,FLOTTEMANVILLE HAGUE,MANCHE,50187,flottemanville hague
50320,FOLLIGNY,MANCHE,50188,folligny
50140,FONTENAY,MANCHE,50189,fontenay
50310,FONTENAY SUR MER,MANCHE,50190,fontenay sur mer
50480,FOUCARVILLE,MANCHE,50191,foucarville
50420,FOURNEAUX,MANCHE,50192,fourneaux
50850,LE FRESNE PORET,MANCHE,50193,le fresne poret
50310,FRESVILLE,MANCHE,50194,fresville
50150,GATHEMO,MANCHE,50195,gathemo
50760,GATTEVILLE LE PHARE,MANCHE,50196,gatteville le phare
50450,GAVRAY,MANCHE,50197,gavray
50560,GEFFOSSES,MANCHE,50198,geffosses
50530,GENETS,MANCHE,50199,genets
50850,GER,MANCHE,50200,ger
50250,GERVILLE LA FORET,MANCHE,50201,gerville la foret
50160,GIEVILLE,MANCHE,50202,gieville
50470,LA GLACERIE,MANCHE,50203,la glacerie
50250,GLATIGNY,MANCHE,50204,glatigny
50300,LA GODEFROY,MANCHE,50205,la godefroy
50300,LA GOHANNIERE,MANCHE,50206,la gohanniere
50390,GOLLEVILLE,MANCHE,50207,golleville
50190,GONFREVILLE,MANCHE,50208,gonfreville
50330,GONNEVILLE,MANCHE,50209,gonneville
50190,GORGES,MANCHE,50210,gorges
50330,GOUBERVILLE,MANCHE,50211,gouberville
50480,GOURBESVILLE,MANCHE,50212,gourbesville
50750,GOURFALEUR,MANCHE,50213,gourfaleur
50420,GOUVETS,MANCHE,50214,gouvets
50560,GOUVILLE SUR MER,MANCHE,50215,gouville sur mer
50620,GRAIGNES,MANCHE,50216,graignes
50370,LE GRAND CELLAND,MANCHE,50217,le grand celland
50400,GRANVILLE,MANCHE,50218,granville
50200,GRATOT,MANCHE,50219,gratot
50440,GREVILLE HAGUE,MANCHE,50220,greville hague
50450,GRIMESNIL,MANCHE,50221,grimesnil
50340,GROSVILLE,MANCHE,50222,grosville
50210,GUEHEBERT,MANCHE,50223,guehebert
50160,GUILBERVILLE,MANCHE,50224,guilberville
50410,LE GUISLAIN,MANCHE,50225,le guislain
50310,LE HAM,MANCHE,50227,le ham
50450,HAMBYE,MANCHE,50228,hambye
50730,HAMELIN,MANCHE,50229,hamelin
50690,HARDINVAST,MANCHE,50230,hardinvast
50590,HAUTEVILLE SUR MER,MANCHE,50231,hauteville sur mer
50570,HAUTTEVILLE LA GUICHARD,MANCHE,50232,hautteville la guichard
50390,HAUTTEVILLE BOCAGE,MANCHE,50233,hautteville bocage
50410,LA HAYE BELLEFOND,MANCHE,50234,la haye bellefond
50270,LA HAYE D ECTOT,MANCHE,50235,la haye d ectot
50250,LA HAYE DU PUITS,MANCHE,50236,la haye du puits
50320,LA HAYE PESNEL,MANCHE,50237,la haye pesnel
50340,HEAUVILLE,MANCHE,50238,heauville
50180,HEBECREVON,MANCHE,50239,hebecrevon
50340,HELLEVILLE,MANCHE,50240,helleville
50700,HEMEVEZ,MANCHE,50241,hemevez
50440,HERQUEVILLE,MANCHE,50242,herqueville
50200,HEUGUEVILLE SUR SIENNE,MANCHE,50243,heugueville sur sienne
50660,HERENGUERVILLE,MANCHE,50244,herenguerville
50640,HEUSSE,MANCHE,50245,heusse
50480,HIESVILLE,MANCHE,50246,hiesville
50320,HOCQUIGNY,MANCHE,50247,hocquigny
50620,LE HOMMET D ARTHENAY,MANCHE,50248,le hommet d arthenay
50480,HOUESVILLE,MANCHE,50249,houesville
50250,HOUTTEVILLE,MANCHE,50250,houtteville
50700,HUBERVILLE,MANCHE,50251,huberville
50510,HUDIMESNIL,MANCHE,50252,hudimesnil
50170,HUISNES SUR MER,MANCHE,50253,huisnes sur mer
50640,HUSSON,MANCHE,50254,husson
50660,HYENVILLE,MANCHE,50255,hyenville
50540,ISIGNY LE BUAT,MANCHE,50256,isigny le buat
50440,JOBOURG,MANCHE,50257,jobourg
50310,JOGANVILLE,MANCHE,50258,joganville
50220,JUILLEY,MANCHE,50259,juilley
50520,JUVIGNY LE TERTRE,MANCHE,50260,juvigny le tertre
50160,LAMBERVILLE,MANCHE,50261,lamberville
50800,LA LANDE D AIROU,MANCHE,50262,la lande d airou
50600,LAPENTY,MANCHE,50263,lapenty
50430,LAULNE,MANCHE,50265,laulne
50510,LENGRONNE,MANCHE,50266,lengronne
50430,LESSAY,MANCHE,50267,lessay
50310,LESTRE,MANCHE,50268,lestre
50480,LIESVILLE SUR DOUVE,MANCHE,50269,liesville sur douve
50700,LIEUSAINT,MANCHE,50270,lieusaint
50670,LINGEARD,MANCHE,50271,lingeard
50660,LINGREVILLE,MANCHE,50272,lingreville
50250,LITHAIRE,MANCHE,50273,lithaire
50600,LES LOGES MARCHIS,MANCHE,50274,les loges marchis
50370,LES LOGES SUR BRECEY,MANCHE,50275,les loges sur brecey
50530,LOLIF,MANCHE,50276,lolif
50290,LONGUEVILLE,MANCHE,50277,longueville
50510,LE LOREUR,MANCHE,50278,le loreur
50570,LE LOREY,MANCHE,50279,le lorey
50570,LOZON,MANCHE,50280,lozon
50320,LA LUCERNE D OUTREMER,MANCHE,50281,la lucerne d outremer
50870,LE LUOT,MANCHE,50282,le luot
50680,LA LUZERNE,MANCHE,50283,la luzerne
50170,MACEY,MANCHE,50284,macey
50260,MAGNEVILLE,MANCHE,50285,magneville
50540,LA MANCELLIERE,MANCHE,50286,la mancelliere
50750,LA MANCELLIERE SUR VIRE,MANCHE,50287,la mancelliere sur vire
50300,MARCEY LES GREVES,MANCHE,50288,marcey les greves
50190,MARCHESIEUX,MANCHE,50289,marchesieux
50220,MARCILLY,MANCHE,50290,marcilly
50410,MARGUERAY,MANCHE,50291,margueray
50570,MARIGNY,MANCHE,50292,marigny
50600,MARTIGNY,MANCHE,50293,martigny
50690,MARTINVAST,MANCHE,50294,martinvast
50410,MAUPERTUIS,MANCHE,50295,maupertuis
50330,MAUPERTUS SUR MER,MANCHE,50296,maupertus sur mer
50880,LA MEAUFFE,MANCHE,50297,la meauffe
50500,MEAUTIS,MANCHE,50298,meautis
50580,LE MESNIL,MANCHE,50299,le mesnil
50520,LE MESNIL ADELEE,MANCHE,50300,le mesnil adelee
50450,LE MESNIL AMAND,MANCHE,50301,le mesnil amand
50570,LE MESNIL AMEY,MANCHE,50302,le mesnil amey
50620,LE MESNIL ANGOT,MANCHE,50303,le mesnil angot
50510,LE MESNIL AUBERT,MANCHE,50304,le mesnil aubert
50110,LE MESNIL AU VAL,MANCHE,50305,le mesnil au val
50540,LE MESNIL BOEUFS,MANCHE,50306,le mesnil boeufs
50450,LE MESNIL BONANT,MANCHE,50307,le mesnil bonant
50490,LE MESNILBUS,MANCHE,50308,le mesnilbus
50320,LE MESNIL DREY,MANCHE,50309,le mesnil drey
50570,LE MESNIL EURY,MANCHE,50310,le mesnil eury
50450,LE MESNIL GARNIER,MANCHE,50311,le mesnil garnier
50670,LE MESNIL GILBERT,MANCHE,50312,le mesnil gilbert
50750,LE MESNIL HERMAN,MANCHE,50313,le mesnil herman
50450,LE MESNIL HUE,MANCHE,50314,le mesnil hue
50600,LE MESNILLARD,MANCHE,50315,le mesnillard
50860,LE MESNIL OPAC,MANCHE,50316,le mesnil opac
50220,LE MESNIL OZENNE,MANCHE,50317,le mesnil ozenne
50520,LE MESNIL RAINFRAY,MANCHE,50318,le mesnil rainfray
50420,LE MESNIL RAOULT,MANCHE,50319,le mesnil raoult
50450,LE MESNIL ROGUES,MANCHE,50320,le mesnil rogues
50000,LE MESNIL ROUXELIN,MANCHE,50321,le mesnil rouxelin
50540,LE MESNIL THEBAULT,MANCHE,50322,le mesnil thebault
50520,LE MESNIL TOVE,MANCHE,50323,le mesnil tove
50620,LE MESNIL VENERON,MANCHE,50324,le mesnil veneron
50570,LE MESNIL VIGOT,MANCHE,50325,le mesnil vigot
50450,LE MESNIL VILLEMAN,MANCHE,50326,le mesnil villeman
50510,LA MEURDRAQUIERE,MANCHE,50327,la meurdraquiere
50190,MILLIERES,MANCHE,50328,millieres
50600,MILLY,MANCHE,50329,milly
50250,MOBECQ,MANCHE,50330,mobecq
50170,MOIDREY,MANCHE,50331,moidrey
50270,LES MOITIERS D ALLONNE,MANCHE,50332,les moitiers d allonne
50360,LES MOITIERS EN BAUPTOIS,MANCHE,50333,les moitiers en bauptois
50410,MONTABOT,MANCHE,50334,montabot
50700,MONTAIGU LA BRISETTE,MANCHE,50335,montaigu la brisette
50450,MONTAIGU LES BOIS,MANCHE,50336,montaigu les bois
50240,MONTANEL,MANCHE,50337,montanel
50410,MONTBRAY,MANCHE,50338,montbray
50660,MONTCHATON,MANCHE,50339,montchaton
50490,MONTCUIT,MANCHE,50340,montcuit
50310,MONTEBOURG,MANCHE,50341,montebourg
50760,MONTFARVILLE,MANCHE,50342,montfarville
50250,MONTGARDON,MANCHE,50343,montgardon
50540,MONTGOTHIER,MANCHE,50344,montgothier
50200,MONTHUCHON,MANCHE,50345,monthuchon
50540,MONTIGNY,MANCHE,50346,montigny
50240,MONTJOIE ST MARTIN,MANCHE,50347,montjoie st martin
50620,MONTMARTIN EN GRAIGNES,MANCHE,50348,montmartin en graignes
50590,MONTMARTIN SUR MER,MANCHE,50349,montmartin sur mer
50210,MONTPINCHON,MANCHE,50350,montpinchon
50810,MONTRABOT,MANCHE,50351,montrabot
50570,MONTREUIL SUR LOZON,MANCHE,50352,montreuil sur lozon
50170,LE MONT ST MICHEL,MANCHE,50353,le mont st michel
50200,MONTSURVENT,MANCHE,50354,montsurvent
50530,MONTVIRON,MANCHE,50355,montviron
50680,MOON SUR ELLE,MANCHE,50356,moon sur elle
50410,MORIGNY,MANCHE,50357,morigny
50630,MORSALINES,MANCHE,50358,morsalines
50140,MORTAIN,MANCHE,50359,mortain
50700,MORVILLE,MANCHE,50360,morville
50320,LA MOUCHE,MANCHE,50361,la mouche
50600,MOULINES,MANCHE,50362,moulines
50860,MOYON,MANCHE,50363,moyon
50490,MUNEVILLE LE BINGARD,MANCHE,50364,muneville le bingard
50290,MUNEVILLE SUR MER,MANCHE,50365,muneville sur mer
50540,NAFTEL,MANCHE,50367,naftel
50190,NAY,MANCHE,50368,nay
50260,NEGREVILLE,MANCHE,50369,negreville
50390,NEHOU,MANCHE,50370,nehou
50140,LE NEUFBOURG,MANCHE,50371,le neufbourg
50250,NEUFMESNIL,MANCHE,50372,neufmesnil
50480,NEUVILLE AU PLAIN,MANCHE,50373,neuville au plain
50250,NEUVILLE EN BEAUMONT,MANCHE,50374,neuville en beaumont
50330,NEVILLE SUR MER,MANCHE,50375,neville sur mer
50200,NICORPS,MANCHE,50376,nicorps
50320,NOIRPALU,MANCHE,50377,noirpalu
50210,NOTRE DAME DE CENILLY,MANCHE,50378,notre dame de cenilly
50370,NOTRE DAME DE LIVOYE,MANCHE,50379,notre dame de livoye
50810,NOTRE DAME D ELLE,MANCHE,50380,notre dame d elle
50140,NOTRE DAME DU TOUCHET,MANCHE,50381,notre dame du touchet
50690,NOUAINVILLE,MANCHE,50382,nouainville
50130,OCTEVILLE,MANCHE,50383,octeville
50630,OCTEVILLE L AVENEL,MANCHE,50384,octeville l avenel
50440,OMONVILLE LA PETITE,MANCHE,50385,omonville la petite
50440,OMONVILLE LA ROGUE,MANCHE,50386,omonville la rogue
50390,ORGLANDES,MANCHE,50387,orglandes
50660,ORVAL,MANCHE,50388,orval
50210,OUVILLE,MANCHE,50389,ouville
50310,OZEVILLE,MANCHE,50390,ozeville
50600,PARIGNY,MANCHE,50391,parigny
50170,LES PAS,MANCHE,50392,les pas
50410,PERCY,MANCHE,50393,percy
50190,PERIERS,MANCHE,50394,periers
50630,LA PERNELLE,MANCHE,50395,la pernelle
50260,LES PERQUES,MANCHE,50396,les perques
50150,PERRIERS EN BEAUFICEL,MANCHE,50397,perriers en beauficel
50160,LE PERRON,MANCHE,50398,le perron
50370,LE PETIT CELLAND,MANCHE,50399,le petit celland
50360,PICAUVILLE,MANCHE,50400,picauville
50340,PIERREVILLE,MANCHE,50401,pierreville
50340,LES PIEUX,MANCHE,50402,les pieux
50770,PIROU,MANCHE,50403,pirou
50160,PLACY MONTAIGU,MANCHE,50404,placy montaigu
50250,LE PLESSIS LASTELLE,MANCHE,50405,le plessis lastelle
50870,PLOMB,MANCHE,50406,plomb
50220,POILLEY,MANCHE,50407,poilley
50220,PONTAUBAULT,MANCHE,50408,pontaubault
50880,PONT HEBERT,MANCHE,50409,pont hebert
50170,PONTORSON,MANCHE,50410,pontorson
50300,PONTS,MANCHE,50411,ponts
50580,PORTBAIL,MANCHE,50412,portbail
50220,PRECEY,MANCHE,50413,precey
50810,PRECORBIN,MANCHE,50414,precorbin
50250,PRETOT STE SUZANNE,MANCHE,50415,pretot ste suzanne
50460,QUERQUEVILLE,MANCHE,50416,querqueville
50630,QUETTEHOU,MANCHE,50417,quettehou
50260,QUETTETOT,MANCHE,50418,quettetot
50660,QUETTREVILLE SUR SIENNE,MANCHE,50419,quettreville sur sienne
50750,QUIBOU,MANCHE,50420,quibou
50310,QUINEVILLE,MANCHE,50421,quineville
50500,RAIDS,MANCHE,50422,raids
50000,RAMPAN,MANCHE,50423,rampan
50140,RANCOUDRAY,MANCHE,50424,rancoudray
50260,RAUVILLE LA BIGOT,MANCHE,50425,rauville la bigot
50390,RAUVILLE LA PLACE,MANCHE,50426,rauville la place
50480,RAVENOVILLE,MANCHE,50427,ravenoville
50520,REFFUVEILLE,MANCHE,50428,reffuveille
50590,REGNEVILLE SUR MER,MANCHE,50429,regneville sur mer
50390,REIGNEVILLE BOCAGE,MANCHE,50430,reigneville bocage
50570,REMILLY SUR LOZON,MANCHE,50431,remilly sur lozon
50330,RETHOVILLE,MANCHE,50432,rethoville
50760,REVILLE,MANCHE,50433,reville
50530,LA ROCHELLE NORMANDE,MANCHE,50434,la rochelle normande
50260,ROCHEVILLE,MANCHE,50435,rocheville
50140,ROMAGNY,MANCHE,50436,romagny
50210,RONCEY,MANCHE,50437,roncey
50490,LA RONDE HAYE,MANCHE,50438,la ronde haye
50530,RONTHON,MANCHE,50439,ronthon
50800,ROUFFIGNY,MANCHE,50440,rouffigny
50810,ROUXEVILLE,MANCHE,50441,rouxeville
50340,LE ROZEL,MANCHE,50442,le rozel
50170,SACEY,MANCHE,50443,sacey
50160,ST AMAND,MANCHE,50444,st amand
50500,ST ANDRE DE BOHON,MANCHE,50445,st andre de bohon
50680,ST ANDRE DE L EPINE,MANCHE,50446,st andre de l epine
50380,ST AUBIN DES PREAUX,MANCHE,50447,st aubin des preaux
50111,ST AUBIN DE TERREGATTE,MANCHE,50448,st aubin de terregatte
50490,ST AUBIN DU PERRON,MANCHE,50449,st aubin du perron
50140,ST BARTHELEMY,MANCHE,50450,st barthelemy
50300,ST BRICE,MANCHE,50451,st brice
50730,ST BRICE DE LANDELLES,MANCHE,50452,st brice de landelles
50800,STE CECILE,MANCHE,50453,ste cecile
50340,ST CHRISTOPHE DU FOC,MANCHE,50454,st christophe du foc
50680,ST CLAIR SUR L ELLE,MANCHE,50455,st clair sur l elle
50140,ST CLEMENT RANCOUDRAY,MANCHE,50456,st clement rancoudray
50390,STE COLOMBE,MANCHE,50457,ste colombe
50500,ST COME DU MONT,MANCHE,50458,st come du mont
50440,STE CROIX HAGUE,MANCHE,50460,ste croix hague
50310,ST CYR,MANCHE,50461,st cyr
50720,ST CYR DU BAILLEUL,MANCHE,50462,st cyr du bailleul
50450,ST DENIS LE GAST,MANCHE,50463,st denis le gast
50210,ST DENIS LE VETU,MANCHE,50464,st denis le vetu
50750,ST EBREMOND DE BONFOSSE,MANCHE,50465,st ebremond de bonfosse
50870,STE EUGIENNE,MANCHE,50466,ste eugienne
50310,ST FLOXEL,MANCHE,50467,st floxel
50620,ST FROMOND,MANCHE,50468,st fromond
50760,STE GENEVIEVE,MANCHE,50469,ste genevieve
50500,ST GEORGES DE BOHON,MANCHE,50470,st georges de bohon
50270,ST GEORGES LA RIVIERE,MANCHE,50471,st georges la riviere
50370,ST GEORGES DE LIVOYE,MANCHE,50472,st georges de livoye
50680,ST GEORGES D ELLE,MANCHE,50473,st georges d elle
50720,ST GEORGES DE ROUELLEY,MANCHE,50474,st georges de rouelley
50000,ST GEORGES MONTCOCQ,MANCHE,50475,st georges montcocq
50810,ST GERMAIN D ELLE,MANCHE,50476,st germain d elle
50440,ST GERMAIN DES VAUX,MANCHE,50477,st germain des vaux
50700,ST GERMAIN DE TOURNEBUT,MANCHE,50478,st germain de tournebut
50480,ST GERMAIN DE VARREVILLE,MANCHE,50479,st germain de varreville
50340,ST GERMAIN LE GAILLARD,MANCHE,50480,st germain le gaillard
50430,ST GERMAIN SUR AY,MANCHE,50481,st germain sur ay
50190,ST GERMAIN SUR SEVES,MANCHE,50482,st germain sur seves
50180,ST GILLES,MANCHE,50483,st gilles
50600,ST HILAIRE DU HARCOUET,MANCHE,50484,st hilaire du harcouet
50500,ST HILAIRE PETITVILLE,MANCHE,50485,st hilaire petitville
50390,ST JACQUES DE NEHOU,MANCHE,50486,st jacques de nehou
50240,ST JAMES,MANCHE,50487,st james
50620,ST JEAN DE DAYE,MANCHE,50488,st jean de daye
50300,ST JEAN DE LA HAIZE,MANCHE,50489,st jean de la haize
50270,ST JEAN DE LA RIVIERE,MANCHE,50490,st jean de la riviere
50680,ST JEAN DE SAVIGNY,MANCHE,50491,st jean de savigny
50810,ST JEAN DES BAISANTS,MANCHE,50492,st jean des baisants
50320,ST JEAN DES CHAMPS,MANCHE,50493,st jean des champs
50140,ST JEAN DU CORAIL,MANCHE,50494,st jean du corail
50370,ST JEAN DU CORAIL BOIS,MANCHE,50495,st jean du corail bois
50530,ST JEAN LE THOMAS,MANCHE,50496,st jean le thomas
50250,ST JORES,MANCHE,50497,st jores
50700,ST JOSEPH,MANCHE,50498,st joseph
50670,ST LAURENT DE CUVES,MANCHE,50499,st laurent de cuves
50111,ST LAURENT DE TERREGATTE,MANCHE,50500,st laurent de terregatte
50320,ST LEGER,MANCHE,50501,st leger
50000,ST LO,MANCHE,50502,st lo
50580,ST LO D OURVILLE,MANCHE,50503,st lo d ourville
50420,ST LOUET SUR VIRE,MANCHE,50504,st louet sur vire
50300,ST LOUP,MANCHE,50505,st loup
50200,ST MALO DE LA LANDE,MANCHE,50506,st malo de la lande
50310,ST MARCOUF,MANCHE,50507,st marcouf
50640,STE MARIE DU BOIS,MANCHE,50508,ste marie du bois
50480,STE MARIE DU MONT,MANCHE,50509,ste marie du mont
